city,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_mean,pressure_msl_mean,cloud_cover_mean,shortwave_radiation_sum,apparent_temperature_max,weather_code
Lankaran,2023-10-23,19.4,17.0,18.1,9.3,9.3,0.0,9.4,19.4,91,1022.0,97,6.02,21.4,55
Lankaran,2023-10-24,21.8,15.8,18.7,0.0,0.0,0.0,10.0,23.0,80,1013.6,54,12.66,23.3,3
Lankaran,2023-10-25,21.5,15.7,18.6,0.0,0.0,0.0,9.0,20.2,72,1015.7,51,11.3,22.5,3
Lankaran,2023-10-26,21.5,14.8,18.3,0.0,0.0,0.0,6.8,13.0,84,1014.5,50,13.09,24.1,3
Lankaran,2023-10-27,24.5,16.5,20.8,0.0,0.0,0.0,7.6,16.2,65,1011.6,88,13.25,27.0,3
Lankaran,2023-10-28,23.6,16.8,20.7,0.0,0.0,0.0,10.2,21.6,61,1011.3,34,13.16,25.0,3
Lankaran,2023-10-29,26.9,17.2,20.8,0.0,0.0,0.0,11.5,23.4,67,1014.0,18,13.02,30.5,3
Lankaran,2023-10-30,21.1,15.0,18.3,0.0,0.0,0.0,13.0,25.6,69,1025.2,48,12.53,21.4,3
Lankaran,2023-10-31,19.8,13.8,16.8,0.0,0.0,0.0,8.1,17.3,78,1027.4,93,11.36,21.0,3
Lankaran,2023-11-01,19.7,14.1,16.9,0.1,0.1,0.0,9.8,21.6,82,1021.9,63,11.15,20.8,51
Lankaran,2023-11-02,21.4,14.9,18.1,0.0,0.0,0.0,7.9,14.8,83,1016.4,75,10.27,22.9,3
Lankaran,2023-11-03,22.3,16.5,19.4,0.0,0.0,0.0,6.6,14.0,83,1013.0,68,10.87,25.2,3
Lankaran,2023-11-04,18.7,16.0,17.7,9.0,9.0,0.0,11.9,23.4,89,1015.4,98,3.77,20.1,61
Lankaran,2023-11-05,21.2,15.5,17.9,0.0,0.0,0.0,15.0,31.7,87,1016.3,24,11.54,22.0,3
Lankaran,2023-11-06,20.7,15.4,17.8,0.0,0.0,0.0,8.2,20.5,76,1012.1,19,11.23,22.3,2
Lankaran,2023-11-07,22.4,15.0,18.4,2.7,2.7,0.0,13.0,27.7,72,1016.4,33,10.57,24.0,55
Lankaran,2023-11-08,20.0,15.3,17.5,0.0,0.0,0.0,18.2,36.7,75,1024.0,26,10.88,18.7,3
Lankaran,2023-11-09,18.4,14.5,16.4,0.0,0.0,0.0,15.1,29.2,82,1017.3,48,10.79,19.9,3
Lankaran,2023-11-10,17.6,13.4,15.4,4.4,4.4,0.0,14.3,27.4,77,1021.1,99,3.6,17.5,55
Lankaran,2023-11-11,16.7,14.3,15.3,5.0,5.0,0.0,8.3,15.8,90,1027.5,94,2.7,18.0,53
Lankaran,2023-11-12,16.2,12.6,14.7,0.0,0.0,0.0,8.3,17.6,94,1020.8,98,8.04,17.4,3
Lankaran,2023-11-13,22.2,13.9,18.3,0.1,0.1,0.0,6.5,16.6,73,1017.3,36,10.99,24.1,51
Lankaran,2023-11-14,20.9,16.0,17.9,1.0,1.0,0.0,10.5,22.7,91,1013.5,91,9.4,23.8,51
Lankaran,2023-11-15,19.1,14.0,16.4,0.0,0.0,0.0,9.4,21.6,79,1015.3,97,5.05,19.5,3
Lankaran,2023-11-16,19.2,13.9,16.8,0.0,0.0,0.0,6.3,15.1,87,1008.9,52,10.79,21.1,3
Lankaran,2023-11-17,18.5,12.9,15.4,1.0,1.0,0.0,31.7,62.3,71,1012.2,58,7.52,15.4,53
Lankaran,2023-11-18,16.9,13.8,15.3,0.1,0.1,0.0,11.6,25.6,86,1017.0,69,7.21,16.8,51
Lankaran,2023-11-19,18.1,12.2,15.1,0.0,0.0,0.0,13.9,30.2,93,1010.2,73,8.11,18.3,3
Lankaran,2023-11-20,17.5,12.5,14.4,0.1,0.1,0.0,11.4,29.2,93,999.6,98,5.61,17.6,51
Lankaran,2023-11-21,15.1,8.5,12.3,1.1,1.1,0.0,20.2,38.9,72,1006.4,76,6.53,12.9,53
Lankaran,2023-11-22,13.9,7.9,10.8,0.0,0.0,0.0,9.4,21.6,69,1020.3,1,10.63,12.2,0
Lankaran,2023-11-23,15.3,7.3,11.8,0.0,0.0,0.0,14.2,25.9,59,1013.6,30,10.37,13.3,2
Lankaran,2023-11-24,14.9,10.2,12.7,0.3,0.3,0.0,7.6,17.6,88,1013.6,84,4.57,15.1,51
Lankaran,2023-11-25,17.0,10.5,13.6,0.0,0.0,0.0,7.3,17.6,86,1009.6,86,8.65,18.0,3
Lankaran,2023-11-26,21.3,13.0,16.6,0.0,0.0,0.0,16.0,27.0,57,1004.1,47,8.95,21.4,3
Lankaran,2023-11-27,23.0,13.2,18.2,1.8,1.8,0.0,23.7,42.1,62,1001.8,50,8.77,22.7,55
Lankaran,2023-11-28,12.5,9.2,11.0,2.7,2.7,0.0,21.9,43.6,67,1018.3,78,5.09,10.9,61
Lankaran,2023-11-29,12.8,7.2,10.4,0.0,0.0,0.0,9.2,22.3,77,1022.9,70,7.23,11.9,3
Lankaran,2023-11-30,15.6,8.2,12.1,0.0,0.0,0.0,7.3,18.4,77,1017.3,64,9.23,15.1,3
Lankaran,2023-12-01,17.9,8.9,13.7,0.0,0.0,0.0,12.5,27.4,61,1021.6,30,9.54,16.5,3
Lankaran,2023-12-02,16.9,10.9,13.5,0.0,0.0,0.0,8.2,17.3,74,1018.4,3,9.58,17.0,1
Lankaran,2023-12-03,17.7,11.5,15.0,0.0,0.0,0.0,7.7,13.0,55,1017.3,0,9.55,16.8,0
Lankaran,2023-12-04,17.6,7.6,13.9,0.0,0.0,0.0,6.6,11.5,60,1017.3,28,9.58,17.3,3
Lankaran,2023-12-05,18.6,7.6,12.8,5.3,5.3,0.0,12.5,26.3,66,1020.8,53,9.33,18.3,61
Lankaran,2023-12-06,15.1,11.4,13.3,3.9,3.9,0.0,13.3,24.1,87,1021.8,100,3.7,14.5,61
Lankaran,2023-12-07,15.5,10.3,12.4,0.2,0.2,0.0,13.9,24.5,87,1016.8,85,5.88,14.2,51
Lankaran,2023-12-08,13.1,11.4,12.2,6.3,6.3,0.0,12.2,24.8,89,1024.2,98,1.78,13.0,53
Lankaran,2023-12-09,13.2,10.2,11.6,2.6,2.6,0.0,11.9,23.4,94,1022.4,100,1.76,12.5,53
Lankaran,2023-12-10,15.0,9.4,11.8,0.0,0.0,0.0,8.2,15.8,91,1015.3,68,8.49,15.1,3
Lankaran,2023-12-11,13.2,10.5,12.2,12.3,12.3,0.0,16.2,30.2,90,1025.3,84,1.67,12.8,55
Lankaran,2023-12-12,12.7,9.3,11.0,8.9,8.9,0.0,21.4,42.8,88,1021.6,100,2.07,11.7,61
Lankaran,2023-12-13,10.6,8.9,9.7,20.8,20.8,0.0,19.2,36.7,91,1015.2,100,1.63,9.0,61
Lankaran,2023-12-14,10.0,7.4,8.5,13.0,13.0,0.0,18.4,33.8,91,1020.3,100,2.39,7.6,61
Lankaran,2023-12-15,10.7,5.4,8.6,0.1,0.1,0.0,7.2,17.3,93,1023.7,84,6.1,9.8,51
Lankaran,2023-12-16,14.5,8.0,11.4,0.0,0.0,0.0,6.6,17.3,90,1023.6,94,8.13,14.6,3
Lankaran,2023-12-17,11.9,6.3,10.1,3.1,3.1,0.0,21.5,42.1,90,1021.8,94,5.28,11.0,53
Lankaran,2023-12-18,8.9,3.5,6.2,5.1,5.1,0.0,14.3,29.5,75,1030.8,51,6.48,5.7,55
Lankaran,2023-12-19,10.6,2.5,6.7,0.0,0.0,0.0,8.9,18.0,70,1029.0,7,8.56,8.4,1
Lankaran,2023-12-20,10.0,5.0,7.5,0.0,0.0,0.0,6.6,16.6,79,1028.2,63,6.82,8.9,3
Lankaran,2023-12-21,10.3,4.0,7.8,0.0,0.0,0.0,8.4,13.3,86,1020.0,73,7.12,9.5,3
Lankaran,2023-12-22,11.8,5.3,8.1,0.0,0.0,0.0,10.0,17.6,85,1007.5,82,3.98,10.7,3
Lankaran,2023-12-23,18.6,7.4,14.0,0.2,0.2,0.0,26.3,47.9,58,1000.3,67,6.5,16.2,51
Lankaran,2023-12-24,14.2,7.1,11.4,0.0,0.0,0.0,15.5,50.4,72,1004.1,52,8.6,13.0,3
Lankaran,2023-12-25,14.3,5.5,8.0,1.5,0.5,0.7,27.8,63.4,62,1015.2,37,8.64,13.0,73
Lankaran,2023-12-26,13.3,5.2,9.2,0.0,0.0,0.0,10.2,23.0,73,1016.8,36,8.94,11.2,3
Lankaran,2023-12-27,15.5,7.7,12.3,0.0,0.0,0.0,12.5,27.7,63,1020.9,0,8.88,13.4,0
Lankaran,2023-12-28,14.8,7.7,10.0,1.6,1.6,0.0,17.3,34.6,69,1019.6,72,6.71,12.6,53
Lankaran,2023-12-29,9.8,5.4,8.2,1.3,1.3,0.0,11.2,20.5,79,1029.7,70,4.37,8.1,51
Lankaran,2023-12-30,10.9,6.6,8.3,0.0,0.0,0.0,7.2,12.2,81,1024.1,42,8.25,10.1,3
Lankaran,2023-12-31,11.9,7.6,10.0,0.0,0.0,0.0,8.0,12.6,69,1018.4,61,8.4,10.4,3
Lankaran,2024-01-01,15.4,6.8,11.3,0.0,0.0,0.0,12.4,24.1,61,1022.9,65,8.92,12.3,3
Lankaran,2024-01-02,12.1,7.9,9.9,0.1,0.1,0.0,8.8,20.2,89,1020.9,70,6.28,11.7,51
Lankaran,2024-01-03,14.3,7.3,10.2,0.0,0.0,0.0,8.9,19.1,83,1011.5,83,5.99,12.5,3
Lankaran,2024-01-04,13.0,7.4,10.0,0.0,0.0,0.0,10.9,24.8,87,1013.7,48,8.19,12.5,3
Lankaran,2024-01-05,13.4,6.6,10.6,0.0,0.0,0.0,13.4,29.2,74,1010.6,66,7.56,12.1,3
Lankaran,2024-01-06,15.1,8.7,11.3,1.7,1.7,0.0,12.1,30.6,72,1018.5,57,6.81,13.6,53
Lankaran,2024-01-07,11.9,5.8,9.1,0.0,0.0,0.0,8.7,18.4,68,1021.5,1,9.54,10.4,0
Lankaran,2024-01-08,14.0,6.5,10.3,0.0,0.0,0.0,8.5,12.6,63,1013.0,65,6.27,12.5,3
Lankaran,2024-01-09,16.4,6.6,11.0,0.0,0.0,0.0,10.3,15.8,56,1011.2,84,9.28,14.5,3
Lankaran,2024-01-10,10.8,3.7,7.0,8.9,8.9,0.0,22.7,46.1,87,1018.6,98,1.68,7.6,55
Lankaran,2024-01-11,8.3,3.4,5.7,5.2,5.2,0.0,14.7,26.6,88,1020.3,92,3.02,6.5,63
Lankaran,2024-01-12,7.2,2.4,5.5,0.3,0.3,0.0,15.6,28.1,91,1007.9,74,7.64,5.5,51
Lankaran,2024-01-13,6.5,1.2,4.3,26.3,9.6,11.69,22.4,43.9,88,1011.4,94,2.36,4.2,75
Lankaran,2024-01-14,1.3,0.3,0.7,49.5,0.5,34.3,26.0,46.4,86,1023.0,100,3.12,-1.6,75
Lankaran,2024-01-15,2.4,-0.8,0.3,0.5,0.1,0.28,18.8,32.0,85,1022.8,63,8.63,-1.1,73
Lankaran,2024-01-16,9.3,0.5,5.7,0.0,0.0,0.0,10.2,14.8,71,1020.3,32,10.36,7.0,3
Lankaran,2024-01-17,13.3,0.9,6.2,0.0,0.0,0.0,10.9,21.2,65,1018.2,37,10.77,10.9,3
Lankaran,2024-01-18,7.1,3.1,4.2,0.1,0.1,0.0,10.4,18.7,93,1026.9,100,5.25,5.5,51
Lankaran,2024-01-19,6.7,4.5,5.8,0.0,0.0,0.0,10.7,17.3,95,1023.1,100,5.81,5.3,3
Lankaran,2024-01-20,11.9,6.2,9.3,0.0,0.0,0.0,6.9,17.3,86,1018.4,98,7.77,11.8,3
Lankaran,2024-01-21,15.2,4.2,9.7,0.0,0.0,0.0,12.6,24.1,77,1017.6,46,10.06,14.6,3
Lankaran,2024-01-22,8.4,4.3,6.8,23.1,23.1,0.0,13.9,27.0,91,1027.9,100,1.3,6.8,61
Lankaran,2024-01-23,4.1,1.7,2.5,32.9,17.8,10.57,15.0,26.3,94,1031.6,100,1.58,1.0,73
Lankaran,2024-01-24,1.5,0.6,1.2,20.0,0.8,13.51,20.2,37.8,90,1029.0,100,2.52,-2.6,75
Lankaran,2024-01-25,1.8,-0.0,0.7,0.2,0.0,0.14,9.5,16.9,93,1024.3,96,7.16,-0.5,71
Lankaran,2024-01-26,5.7,0.6,3.2,0.0,0.0,0.0,7.1,15.5,88,1017.9,100,6.75,4.0,3
Lankaran,2024-01-27,8.4,4.9,6.3,1.0,1.0,0.0,15.4,28.1,97,1012.2,100,3.84,7.1,53
Lankaran,2024-01-28,8.6,3.9,6.3,1.4,1.4,0.0,17.9,34.2,82,1018.7,67,9.22,6.1,53
Lankaran,2024-01-29,6.3,4.8,5.6,15.3,15.3,0.0,14.8,27.0,91,1027.3,100,1.62,4.4,61
Lankaran,2024-01-30,4.6,2.6,3.3,26.2,22.9,2.31,12.0,23.4,94,1034.4,100,2.06,1.3,73
Lankaran,2024-01-31,6.4,3.0,4.5,0.1,0.1,0.0,9.1,18.7,84,1033.0,100,4.2,4.0,51
Lankaran,2024-02-01,6.7,3.5,4.6,0.4,0.4,0.0,12.3,25.2,82,1027.2,99,4.35,3.8,51
Lankaran,2024-02-02,9.3,2.1,5.3,0.0,0.0,0.0,10.5,22.3,81,1019.4,49,11.27,7.1,3
Lankaran,2024-02-03,9.9,2.3,7.0,0.0,0.0,0.0,6.9,16.9,64,1018.1,16,12.06,7.4,3
Lankaran,2024-02-04,10.3,1.8,6.7,0.0,0.0,0.0,9.2,22.3,62,1017.0,28,12.23,7.6,3
Lankaran,2024-02-05,12.3,3.5,8.5,0.0,0.0,0.0,9.2,22.7,63,1011.5,36,12.19,10.5,3
Lankaran,2024-02-06,20.6,4.6,10.2,0.0,0.0,0.0,33.0,56.9,62,1006.0,41,12.66,17.8,3
Lankaran,2024-02-07,14.0,5.7,9.3,0.0,0.0,0.0,18.7,36.0,81,1015.3,32,12.57,12.1,3
Lankaran,2024-02-08,16.6,4.5,10.4,0.0,0.0,0.0,9.2,20.5,70,1015.2,9,12.84,15.5,1
Lankaran,2024-02-09,17.5,6.9,12.0,0.0,0.0,0.0,8.9,19.1,65,1013.8,77,12.17,17.0,3
Lankaran,2024-02-10,17.2,7.8,12.2,0.0,0.0,0.0,8.7,20.5,63,1017.5,26,13.09,16.9,3
Lankaran,2024-02-11,16.0,8.0,12.4,0.0,0.0,0.0,9.0,16.6,58,1020.1,14,12.93,15.2,3
Lankaran,2024-02-12,16.0,8.2,12.6,0.0,0.0,0.0,7.9,15.5,59,1020.4,29,12.92,14.5,3
Lankaran,2024-02-13,15.6,12.6,14.3,0.0,0.0,0.0,5.2,13.7,52,1015.7,96,12.48,14.6,3
Lankaran,2024-02-14,17.3,11.2,14.5,0.1,0.1,0.0,5.7,13.7,62,1013.1,99,10.18,16.9,51
Lankaran,2024-02-15,10.6,8.0,9.3,4.3,4.3,0.0,10.8,22.7,96,1016.7,100,5.24,9.7,61
Lankaran,2024-02-16,8.6,5.6,7.6,8.0,8.0,0.0,20.5,41.0,89,1022.8,100,3.23,6.9,53
Lankaran,2024-02-17,5.8,4.2,5.0,2.3,2.3,0.0,15.5,29.9,85,1024.3,100,3.34,2.7,51
Lankaran,2024-02-18,5.1,3.8,4.3,5.1,5.1,0.0,10.2,22.0,90,1026.7,100,2.89,2.2,51
Lankaran,2024-02-19,8.8,3.3,5.4,0.0,0.0,0.0,8.9,22.7,87,1025.3,75,10.2,6.5,3
Lankaran,2024-02-20,9.6,3.1,6.9,0.1,0.1,0.0,8.4,20.5,84,1024.3,73,9.11,7.5,51
Lankaran,2024-02-21,8.3,6.9,7.5,9.9,9.9,0.0,19.7,36.0,93,1026.8,100,2.9,6.0,53
Lankaran,2024-02-22,7.9,5.8,6.8,1.0,1.0,0.0,19.5,37.1,84,1026.2,100,5.18,4.5,51
Lankaran,2024-02-23,9.7,5.4,7.6,6.5,6.5,0.0,25.9,49.7,85,1025.9,100,5.17,6.9,61
Lankaran,2024-02-24,6.5,4.8,5.6,6.4,6.4,0.0,15.0,28.8,85,1032.7,100,3.31,3.6,53
Lankaran,2024-02-25,4.9,2.1,3.7,4.2,3.9,0.21,19.5,38.5,74,1035.8,93,6.92,1.7,71
Lankaran,2024-02-26,5.5,-0.5,2.5,0.0,0.0,0.0,19.0,38.9,62,1036.0,54,13.51,0.7,3
Lankaran,2024-02-27,5.8,-0.7,2.3,0.0,0.0,0.0,12.7,26.6,62,1033.4,28,15.0,2.8,2
Lankaran,2024-02-28,6.5,-1.9,2.2,0.0,0.0,0.0,11.1,25.6,67,1032.8,55,14.59,2.9,3
Lankaran,2024-02-29,7.5,-0.9,3.1,0.0,0.0,0.0,11.2,27.4,66,1032.6,2,16.29,4.7,1
Lankaran,2024-03-01,9.1,0.2,4.7,0.0,0.0,0.0,14.2,31.7,69,1031.0,3,16.15,6.5,0
Lankaran,2024-03-02,10.2,2.7,6.4,0.0,0.0,0.0,22.5,46.1,74,1024.8,40,14.93,5.9,3
Lankaran,2024-03-03,9.8,4.9,7.3,0.3,0.3,0.0,11.0,25.2,82,1019.8,86,8.64,7.1,51
Lankaran,2024-03-04,10.0,6.1,8.2,0.0,0.0,0.0,7.7,18.4,79,1020.0,98,7.76,8.2,3
Lankaran,2024-03-05,11.2,4.7,8.2,0.0,0.0,0.0,11.9,26.3,85,1019.0,37,12.28,9.1,3
Lankaran,2024-03-06,12.6,5.3,9.0,0.0,0.0,0.0,9.1,20.5,87,1014.1,75,14.09,11.4,3
Lankaran,2024-03-07,11.4,5.6,9.0,1.7,1.7,0.0,12.6,31.3,84,1010.9,83,9.33,9.8,61
Lankaran,2024-03-08,9.7,7.0,8.6,1.7,1.7,0.0,12.6,27.7,87,1016.9,97,7.04,7.4,53
Lankaran,2024-03-09,12.2,7.4,9.9,0.3,0.3,0.0,11.7,25.9,89,1016.1,83,11.04,11.0,51
Lankaran,2024-03-10,9.8,6.2,8.6,20.6,20.6,0.0,18.7,36.7,94,1018.6,100,2.65,9.1,63
Lankaran,2024-03-11,11.2,4.7,8.0,0.0,0.0,0.0,12.3,25.6,85,1023.2,48,12.76,9.1,3
Lankaran,2024-03-12,9.7,5.4,8.1,7.8,7.8,0.0,15.2,31.0,89,1028.2,77,6.07,7.0,61
Lankaran,2024-03-13,11.0,5.0,8.3,0.3,0.3,0.0,8.4,16.6,88,1025.4,84,6.08,9.7,51
Lankaran,2024-03-14,12.7,7.9,10.1,1.2,1.2,0.0,10.3,24.8,84,1024.5,87,12.28,10.9,51
Lankaran,2024-03-15,12.7,6.3,9.2,0.7,0.7,0.0,9.7,27.4,84,1018.1,53,17.38,11.8,53
Lankaran,2024-03-16,13.2,7.0,9.5,0.4,0.4,0.0,17.0,35.6,90,1015.1,89,10.48,11.1,51
Lankaran,2024-03-17,13.9,7.3,10.6,0.0,0.0,0.0,13.0,31.3,86,1019.4,26,16.36,13.0,2
Lankaran,2024-03-18,12.0,7.1,10.2,2.5,2.5,0.0,15.1,32.0,95,1018.2,95,5.91,10.7,53
Lankaran,2024-03-19,10.5,9.0,9.9,18.1,18.1,0.0,12.3,25.9,94,1012.3,100,4.57,10.1,55
Lankaran,2024-03-20,11.5,7.6,9.2,3.2,3.2,0.0,13.0,24.8,86,1012.5,92,6.41,9.4,53
Lankaran,2024-03-21,10.4,8.3,9.7,5.8,5.8,0.0,17.1,33.1,94,1019.1,86,5.71,8.9,53
Lankaran,2024-03-22,11.8,9.3,10.5,3.7,3.7,0.0,19.5,36.7,95,1013.7,100,5.8,9.7,51
Lankaran,2024-03-23,13.1,8.3,10.5,0.6,0.6,0.0,17.3,36.0,91,1011.8,97,13.44,12.2,51
Lankaran,2024-03-24,10.0,9.2,9.6,4.5,4.5,0.0,10.6,23.4,93,1015.7,100,5.39,8.6,53
Lankaran,2024-03-25,10.0,7.6,9.1,8.0,8.0,0.0,11.6,25.2,92,1007.3,87,4.44,9.1,61
Lankaran,2024-03-26,16.6,6.4,11.9,0.0,0.0,0.0,33.3,63.4,78,1006.0,44,18.93,16.8,3
Lankaran,2024-03-27,14.1,8.8,11.8,1.4,1.4,0.0,35.9,68.0,55,1016.9,37,18.43,12.0,55
Lankaran,2024-03-28,15.6,5.8,11.1,0.0,0.0,0.0,11.5,24.5,69,1021.0,1,20.49,15.1,0
Lankaran,2024-03-29,16.8,8.4,12.8,0.0,0.0,0.0,10.7,25.2,72,1020.0,1,20.92,17.5,0
Lankaran,2024-03-30,19.0,8.7,14.2,0.2,0.2,0.0,12.7,40.7,73,1018.1,68,18.49,19.9,51
Lankaran,2024-03-31,15.7,10.5,13.2,1.6,1.6,0.0,22.1,45.7,85,1024.5,50,17.69,13.4,61
Lankaran,2024-04-01,16.7,9.0,13.3,0.0,0.0,0.0,14.1,30.6,82,1024.5,2,19.79,16.9,0
Lankaran,2024-04-02,17.1,9.4,13.8,0.0,0.0,0.0,14.3,31.7,83,1020.9,30,20.87,17.3,3
Lankaran,2024-04-03,17.2,9.8,14.1,0.0,0.0,0.0,12.8,28.1,83,1014.3,2,20.9,18.4,0
Lankaran,2024-04-04,18.6,10.6,14.6,0.0,0.0,0.0,25.9,51.1,75,1014.7,56,16.53,17.0,3
Lankaran,2024-04-05,16.5,11.8,14.0,0.0,0.0,0.0,18.2,34.2,72,1016.4,42,20.91,16.0,3
Lankaran,2024-04-06,17.0,10.3,13.5,0.9,0.9,0.0,13.0,31.0,76,1019.0,91,15.19,16.2,53
Lankaran,2024-04-07,15.3,10.6,13.3,0.7,0.7,0.0,8.8,23.0,73,1021.2,99,10.12,14.8,53
Lankaran,2024-04-08,15.0,11.2,12.8,6.3,6.3,0.0,16.6,34.6,87,1023.7,100,6.82,13.4,61
Lankaran,2024-04-09,17.2,10.1,13.8,0.0,0.0,0.0,10.0,24.8,85,1023.1,52,18.44,17.7,3
Lankaran,2024-04-10,17.4,10.5,14.0,0.2,0.2,0.0,8.1,19.8,88,1016.5,98,13.53,18.0,51
Lankaran,2024-04-11,16.8,13.3,14.8,30.3,30.3,0.0,23.8,43.9,83,1016.4,100,3.77,14.6,63
Lankaran,2024-04-12,18.4,11.1,15.7,0.1,0.1,0.0,16.8,30.6,64,1020.1,43,19.89,18.4,51
Lankaran,2024-04-13,17.0,10.7,14.2,0.0,0.0,0.0,10.5,24.8,76,1017.3,7,22.02,16.8,1
Lankaran,2024-04-14,18.8,10.4,14.9,0.0,0.0,0.0,12.5,28.1,78,1015.5,18,22.72,19.9,3
Lankaran,2024-04-15,18.6,11.2,15.2,0.0,0.0,0.0,8.5,22.3,82,1019.3,80,20.76,19.9,3
Lankaran,2024-04-16,20.1,11.8,16.1,0.0,0.0,0.0,14.3,28.8,74,1019.9,18,23.07,21.7,3
Lankaran,2024-04-17,20.5,12.4,16.5,0.0,0.0,0.0,15.0,31.3,87,1015.3,5,22.42,22.7,1
Lankaran,2024-04-18,21.3,13.2,17.4,0.0,0.0,0.0,16.1,32.4,81,1010.5,1,23.0,24.2,0
Lankaran,2024-04-19,23.1,13.9,19.0,0.0,0.0,0.0,12.2,26.6,77,1008.0,40,21.26,25.9,3
Lankaran,2024-04-20,24.1,14.5,19.4,0.0,0.0,0.0,11.8,25.6,75,1011.0,36,21.4,25.1,3
Lankaran,2024-04-21,23.3,17.1,19.8,0.0,0.0,0.0,11.5,24.5,80,1008.3,39,20.73,26.1,3
Lankaran,2024-04-22,22.5,17.7,19.9,0.0,0.0,0.0,19.3,38.5,70,1015.6,69,20.53,24.0,3
Lankaran,2024-04-23,24.0,16.4,20.0,0.0,0.0,0.0,16.4,33.5,61,1020.2,89,17.8,23.5,3
Lankaran,2024-04-24,22.9,13.4,18.5,0.0,0.0,0.0,14.5,29.9,65,1020.2,13,24.38,23.9,2
Lankaran,2024-04-25,22.5,13.1,18.3,0.0,0.0,0.0,14.7,31.3,72,1017.0,17,24.58,23.8,2
Lankaran,2024-04-26,21.6,13.5,18.2,0.0,0.0,0.0,15.8,34.2,83,1016.5,0,24.58,23.2,0
Lankaran,2024-04-27,23.0,13.8,18.9,0.0,0.0,0.0,15.0,31.0,80,1019.2,0,24.75,25.4,0
Lankaran,2024-04-28,23.8,13.7,19.4,0.0,0.0,0.0,17.4,36.4,72,1020.3,0,24.84,25.4,0
Lankaran,2024-04-29,23.4,14.2,19.4,0.0,0.0,0.0,16.6,34.6,78,1018.5,0,25.0,25.8,0
Lankaran,2024-04-30,24.0,16.1,20.2,0.0,0.0,0.0,10.5,23.0,74,1016.7,56,24.31,28.2,3
Lankaran,2024-05-01,23.0,15.0,19.4,0.0,0.0,0.0,18.6,40.3,70,1015.4,86,22.97,23.8,3
Lankaran,2024-05-02,22.5,14.6,18.1,0.0,0.0,0.0,17.7,36.7,64,1009.5,70,24.58,23.3,3
Lankaran,2024-05-03,20.5,13.0,17.4,1.4,1.4,0.0,12.8,23.8,58,1003.7,69,19.39,21.1,53
Lankaran,2024-05-04,18.7,14.0,16.0,0.5,0.5,0.0,20.7,41.4,78,1006.0,78,17.47,18.4,51
Lankaran,2024-05-05,21.8,14.5,17.7,0.0,0.0,0.0,18.4,39.2,89,1005.3,70,21.68,22.3,3
Lankaran,2024-05-06,17.4,15.2,16.4,5.3,5.3,0.0,15.9,29.9,87,1012.8,100,9.67,18.1,61
Lankaran,2024-05-07,15.7,14.3,15.0,12.9,12.9,0.0,13.3,26.6,88,1012.9,96,8.67,15.8,61
Lankaran,2024-05-08,17.6,13.7,15.8,9.5,9.5,0.0,15.2,30.6,89,1014.4,94,12.79,17.8,63
Lankaran,2024-05-09,20.4,12.7,17.1,0.0,0.0,0.0,17.1,36.0,82,1018.8,44,23.53,22.2,3
Lankaran,2024-05-10,21.2,15.8,18.5,0.0,0.0,0.0,19.6,40.7,83,1017.1,56,18.81,21.5,3
Lankaran,2024-05-11,21.5,15.1,18.7,0.0,0.0,0.0,14.5,29.2,87,1015.5,62,21.21,24.1,3
Lankaran,2024-05-12,24.1,17.8,20.9,0.0,0.0,0.0,11.6,25.2,80,1005.5,75,21.6,28.7,3
Lankaran,2024-05-13,18.9,14.9,17.3,11.3,11.3,0.0,19.1,36.4,82,1010.1,73,8.92,20.0,61
Lankaran,2024-05-14,14.7,13.6,14.0,16.1,16.1,0.0,14.3,30.6,90,1013.1,100,6.97,14.7,63
Lankaran,2024-05-15,18.8,13.6,16.2,0.4,0.4,0.0,14.7,31.7,82,1018.0,88,16.3,18.7,51
Lankaran,2024-05-16,17.7,15.8,16.5,9.3,9.3,0.0,10.7,23.4,86,1019.3,100,8.1,17.7,55
Lankaran,2024-05-17,16.4,14.6,15.8,23.6,23.6,0.0,20.2,37.8,87,1017.0,89,6.65,17.6,63
Lankaran,2024-05-18,17.0,13.2,15.0,3.5,3.5,0.0,17.4,36.7,86,1019.1,70,11.51,15.9,53
Lankaran,2024-05-19,18.5,11.9,15.9,6.5,6.5,0.0,24.8,49.0,87,1017.6,53,16.25,16.9,61
Lankaran,2024-05-20,19.0,15.2,16.6,9.7,9.7,0.0,14.8,31.0,86,1017.6,94,12.41,18.6,61
Lankaran,2024-05-21,18.7,14.7,16.7,1.4,1.4,0.0,10.7,21.6,82,1019.9,96,8.7,18.4,51
Lankaran,2024-05-22,17.6,13.8,16.2,5.4,5.4,0.0,7.6,16.9,87,1019.1,98,6.01,19.0,61
Lankaran,2024-05-23,20.5,14.8,17.8,0.7,0.7,0.0,16.2,33.1,86,1015.4,77,19.21,21.1,51
Lankaran,2024-05-24,20.1,15.5,18.2,6.2,6.2,0.0,18.4,37.4,88,1015.7,85,16.45,20.8,55
Lankaran,2024-05-25,20.2,16.3,17.8,5.4,5.4,0.0,10.1,24.5,86,1019.9,97,13.67,21.3,61
